BigBench-Hard,IFEval,MathLvl5,MMLU_Pro,MuSR,model,timestamp
0.6898107967366777,0.744916820702403,0.35347432024169184,0.519032579787234,0.43915343915343913,abacusai/Smaug-Qwen2-72B-Instruct,2024-08-02T00-34-28.424224
0.492622808540184,0.2957486136783734,0.11178247734138973,0.35123005319148937,0.4166666666666667,abacusai/Liberated-Qwen1.5-14B,2024-10-24T00-00-00.000000
0.492622808540184,0.2957486136783734,0.11178247734138973,0.35123005319148937,0.4166666666666667,abacusai/Liberated-Qwen1.5-14B,2024-09-10T07-31-15.753585
0.492622808540184,0.2957486136783734,0.11178247734138973,0.3507313829787234,0.4166666666666667,abacusai/Liberated-Qwen1.5-14B,2024-09-05T12-34-33.126455
0.46641208123589656,0.3567467652495379,0.009818731117824773,0.26412898936170215,0.455026455026455,abacusai/bigstral-12b-32k,2024-09-09T06-31-38.857021
0.46641208123589656,0.3567467652495379,0.009818731117824773,0.26412898936170215,0.455026455026455,abacusai/bigstral-12b-32k,2024-10-24T00-00-00.000000
0.44471445929526127,0.21072088724584104,0.0256797583081571,0.31299867021276595,0.4166666666666667,DUAL-GPO/zephyr-7b-ipo-0k-15k-i1,2024-09-23T12-42-02.224196
0.44471445929526127,0.21072088724584104,0.0256797583081571,0.31299867021276595,0.4166666666666667,DUAL-GPO/zephyr-7b-ipo-0k-15k-i1,2024-10-24T00-00-00.000000
0.35792397153272,0.2828096118299446,0.006042296072507553,0.17902260638297873,0.39285714285714285,kno10/ende-chat-0.0.5,2024-10-24T00-00-00.000000
0.35792397153272,0.2846580406654344,0.006042296072507553,0.17902260638297873,0.39285714285714285,kno10/ende-chat-0.0.5,2024-08-19T12-22-03.834710
0.35792397153272,0.2828096118299446,0.006042296072507553,0.17902260638297873,0.39285714285714285,kno10/ende-chat-0.0.5,2024-08-21T08-36-02.528871
0.3764971359139038,0.3789279112754159,0.0,0.19664228723404256,0.38492063492063494,kno10/ende-chat-0.0.7,2024-10-24T00-00-00.000000
0.3764971359139038,0.3789279112754159,0.0,0.19664228723404256,0.38492063492063494,kno10/ende-chat-0.0.7,2024-08-12T11-54-40.257472
0.4992188856101371,0.66728280961183,0.12537764350453173,0.37242353723404253,0.36772486772486773,leafspark/Llama-3.1-8B-MultiReflection-Instruct,2024-10-24T00-00-00.000000
0.4992188856101371,0.66728280961183,0.12537764350453173,0.37242353723404253,0.36772486772486773,leafspark/Llama-3.1-8B-MultiReflection-Instruct,2024-09-16T06-03-09.247587
0.5167505641381704,0.4214417744916821,0.04380664652567976,0.3302027925531915,0.44047619047619047,Gryphe/Pantheon-RP-1.5-12b-Nemo,2024-10-24T00-00-00.000000
0.5167505641381704,0.4214417744916821,0.04380664652567976,0.3302027925531915,0.44047619047619047,Gryphe/Pantheon-RP-1.5-12b-Nemo,2024-08-12T12-43-55.711076
0.4521784412428398,0.33086876155268025,0.05211480362537765,0.30668218085106386,0.38227513227513227,Gryphe/Pantheon-RP-1.0-8b-Llama-3,2024-10-24T00-00-00.000000
0.4521784412428398,0.33086876155268025,0.05211480362537765,0.30668218085106386,0.38227513227513227,Gryphe/Pantheon-RP-1.0-8b-Llama-3,2024-07-26T08-06-50.639703
0.517792049991321,0.39371534195933455,0.030966767371601207,0.33111702127659576,0.42724867724867727,Gryphe/Pantheon-RP-1.6-12b-Nemo,2024-10-24T00-00-00.000000
0.517792049991321,0.39371534195933455,0.030966767371601207,0.33111702127659576,0.42724867724867727,Gryphe/Pantheon-RP-1.6-12b-Nemo,2024-09-03T00-17-50.177228
0.52629751779205,0.6487985212569316,0.1691842900302115,0.39419880319148937,0.37566137566137564,Gryphe/Pantheon-RP-Pure-1.6.2-22b-Small,2024-10-24T00-00-00.000000
0.52629751779205,0.6487985212569316,0.1691842900302115,0.39419880319148937,0.37566137566137564,Gryphe/Pantheon-RP-Pure-1.6.2-22b-Small,2024-10-16T08-54-52.425894
0.5247352890123242,0.41404805914972276,0.03851963746223565,0.33818151595744683,0.42328042328042326,Gryphe/Pantheon-RP-1.6-12b-Nemo-KTO,2024-10-24T00-00-00.000000
0.5247352890123242,0.41404805914972276,0.03851963746223565,0.33818151595744683,0.42328042328042326,Gryphe/Pantheon-RP-1.6-12b-Nemo-KTO,2024-09-03T09-22-35.750101
0.29803853497656657,0.14417744916820702,0.01812688821752266,0.14893617021276595,0.36772486772486773,CoolSpring/Qwen2-0.5B-Abyme-merge2,2024-10-24T00-00-00.000000
0.29803853497656657,0.14417744916820702,0.01812688821752266,0.14893617021276595,0.36772486772486773,CoolSpring/Qwen2-0.5B-Abyme-merge2,2024-07-30T04-00-30.669462
0.2982121159520916,0.17744916820702403,0.021148036253776436,0.15001662234042554,0.3492063492063492,CoolSpring/Qwen2-0.5B-Abyme-merge3,2024-10-24T00-00-00.000000
0.2982121159520916,0.17744916820702403,0.021148036253776436,0.15001662234042554,0.3492063492063492,CoolSpring/Qwen2-0.5B-Abyme-merge3,2024-07-30T03-41-02.675646
0.2832841520569346,0.13123844731977818,0.015105740181268883,0.13331117021276595,0.3531746031746032,CoolSpring/Qwen2-0.5B-Abyme,2024-09-06T09-06-54.964156
0.2832841520569346,0.13123844731977818,0.015105740181268883,0.13331117021276595,0.3531746031746032,CoolSpring/Qwen2-0.5B-Abyme,2024-10-24T00-00-00.000000
0.3645200486026732,0.5434380776340111,0.026435045317220542,0.25889295212765956,0.39814814814814814,aws-prototyping/MegaBeam-Mistral-7B-512k,2024-10-24T00-00-00.000000
0.3645200486026732,0.5434380776340111,0.026435045317220542,0.25889295212765956,0.39814814814814814,aws-prototyping/MegaBeam-Mistral-7B-512k,2024-10-07T13-48-28.616441
0.555806283631314,0.6635859519408502,0.0634441087613293,0.4432347074468085,0.4497354497354497,Cran-May/T.E-8.1,2024-10-24T00-00-00.000000
0.555806283631314,0.6635859519408502,0.0634441087613293,0.4432347074468085,0.4497354497354497,Cran-May/T.E-8.1,2024-09-29T18-25-58.538578
0.48134004513105366,0.4454713493530499,0.05362537764350453,0.3295378989361702,0.3664021164021164,HPAI-BSC/Llama3-Aloe-8B-Alpha,2024-10-29T15-05-18.647108
0.6438118382225309,0.4048059149722736,0.19788519637462235,0.538813164893617,0.47619047619047616,Lambent/qwen2.5-reinstruct-alternate-lumen-14B,2024-10-24T00-00-00.000000
0.6438118382225309,0.4048059149722736,0.19788519637462235,0.538813164893617,0.47619047619047616,Lambent/qwen2.5-reinstruct-alternate-lumen-14B,2024-09-28T11-34-19.772653
0.3070647457038709,0.10720887245841035,0.0015105740181268882,0.1118683510638298,0.36904761904761907,wannaphong/KhanomTanLLM-Instruct,2024-10-24T00-00-00.000000
0.3070647457038709,0.10720887245841035,0.0015105740181268882,0.1118683510638298,0.36904761904761907,wannaphong/KhanomTanLLM-Instruct,2024-09-03T07-25-33.567435
0.3490713417809408,0.14602587800369685,0.014350453172205438,0.1636469414893617,0.3425925925925926,bigcode/starcoder2-3b,2024-06-17T11-29-30.061729
0.3490713417809408,0.14602587800369685,0.014350453172205438,0.1636469414893617,0.3425925925925926,bigcode/starcoder2-3b,2024-10-24T00-00-00.000000
0.36226349592084706,0.15526802218114602,0.0256797583081571,0.16422872340425532,0.3783068783068783,bigcode/starcoder2-7b,2024-10-24T00-00-00.000000
0.36226349592084706,0.15526802218114602,0.0256797583081571,0.16422872340425532,0.3783068783068783,bigcode/starcoder2-7b,2024-06-16T18-57-03.121485
0.442110744662385,0.20517560073937152,0.04833836858006042,0.23528922872340424,0.35185185185185186,bigcode/starcoder2-15b,2024-06-17T11-37-37.279142
0.4438465544176358,0.21072088724584104,0.05362537764350453,0.23528922872340424,0.3492063492063492,bigcode/starcoder2-15b,2024-10-24T00-00-00.000000
0.442110744662385,0.21072088724584104,0.04833836858006042,0.23528922872340424,0.35185185185185186,bigcode/starcoder2-15b,2024-06-17T16-07-24.272389
0.442110744662385,0.21072088724584104,0.04833836858006042,0.23528922872340424,0.35185185185185186,bigcode/starcoder2-15b,2024-06-18T15-00-13.152562
0.4438465544176358,0.21072088724584104,0.05362537764350453,0.23528922872340424,0.3492063492063492,bigcode/starcoder2-15b,2024-06-25T12-38-31.094738
0.5184863738934212,0.18853974121996303,0.054380664652567974,0.37300531914893614,0.4087301587301587,Delta-Vector/Tor-8B,2024-10-24T00-00-00.000000
0.5184863738934212,0.18853974121996303,0.054380664652567974,0.37300531914893614,0.4087301587301587,Delta-Vector/Tor-8B,2024-10-07T05-32-42.968657
0.5292483943759764,0.4048059149722736,0.12613293051359517,0.3654421542553192,0.4365079365079365,Delta-Vector/Baldur-8B,2024-10-24T00-00-00.000000
0.5292483943759764,0.4048059149722736,0.12613293051359517,0.3654421542553192,0.4365079365079365,Delta-Vector/Baldur-8B,2024-10-06T23-26-24.662364
0.5292483943759764,0.4048059149722736,0.12613293051359517,0.3654421542553192,0.4365079365079365,Delta-Vector/Baldur-8B,2024-10-07T05-13-52.143551
0.5292483943759764,0.4048059149722736,0.12613293051359517,0.3654421542553192,0.4365079365079365,Delta-Vector/Baldur-8B,2024-10-07T03-54-11.189785
0.5420933865648325,0.3031423290203327,0.12537764350453173,0.4046708776595745,0.4642857142857143,Delta-Vector/Odin-9B,2024-10-24T00-00-00.000000
0.5420933865648325,0.3031423290203327,0.12537764350453173,0.4046708776595745,0.4642857142857143,Delta-Vector/Odin-9B,2024-10-07T06-28-49.718610
0.522131574379448,0.1977818853974122,0.05060422960725076,0.3735871010638298,0.41005291005291006,Delta-Vector/Darkens-8B,2024-10-24T00-00-00.000000
0.522131574379448,0.1977818853974122,0.05060422960725076,0.3735871010638298,0.41005291005291006,Delta-Vector/Darkens-8B,2024-10-06T23-43-28.378749
0.5025169241451137,0.35304990757855825,0.20694864048338368,0.4027593085106383,0.3968253968253968,Delta-Vector/Henbane-7b-attempt2,2024-10-24T00-00-00.000000
0.5025169241451137,0.35304990757855825,0.20694864048338368,0.4027593085106383,0.3968253968253968,Delta-Vector/Henbane-7b-attempt2,2024-10-11T04-26-22.219154
0.47821558757160215,0.5970425138632163,0.0891238670694864,0.35397273936170215,0.4126984126984127,rhplus0831/maid-yuzu-v7,2024-10-24T00-00-00.000000
0.47821558757160215,0.5970425138632163,0.0891238670694864,0.35397273936170215,0.4126984126984127,rhplus0831/maid-yuzu-v7,2024-08-13T04-04-53.804100
0.5282069085228259,0.32717190388170053,0.0022658610271903325,0.3343583776595745,0.46296296296296297,w4r10ck/SOLAR-10.7B-Instruct-v1.0-uncensored,2024-10-24T00-00-00.000000
0.5282069085228259,0.32717190388170053,0.0022658610271903325,0.3343583776595745,0.46296296296296297,w4r10ck/SOLAR-10.7B-Instruct-v1.0-uncensored,2024-10-11T19-47-31.774057
0.4766533587918764,0.4343807763401109,0.02945619335347432,0.26529255319148937,0.38492063492063494,Open-Orca/Mistral-7B-OpenOrca,2024-10-24T00-00-00.000000
0.4766533587918764,0.4343807763401109,0.02945619335347432,0.26529255319148937,0.38492063492063494,Open-Orca/Mistral-7B-OpenOrca,2024-06-16T17-32-32.802384
0.44106925880923453,0.15526802218114602,0.04305135951661632,0.30576795212765956,0.3915343915343915,orai-nlp/Llama-eus-8B,2024-10-24T00-00-00.000000
0.44106925880923453,0.15526802218114602,0.04305135951661632,0.30576795212765956,0.3915343915343915,orai-nlp/Llama-eus-8B,2024-09-30T09-13-52.100084
0.43065440027772955,0.49722735674676527,0.0513595166163142,0.2448470744680851,0.3637566137566138,NotASI/FineTome-v1.5-Llama3.2-3B-1007,2024-10-24T00-00-00.000000
0.43065440027772955,0.49722735674676527,0.0513595166163142,0.2448470744680851,0.3637566137566138,NotASI/FineTome-v1.5-Llama3.2-3B-1007,2024-10-07T14-36-28.367357
0.3212983856969276,0.33271719038817005,0.013595166163141994,0.1427027925531915,0.34656084656084657,NotASI/FineTome-v1.5-Llama3.2-1B-1007,2024-10-24T00-00-00.000000
0.3212983856969276,0.33271719038817005,0.013595166163141994,0.1427027925531915,0.34656084656084657,NotASI/FineTome-v1.5-Llama3.2-1B-1007,2024-10-07T14-10-32.000639
0.32164554764797776,0.34011090573012936,0.01283987915407855,0.1428690159574468,0.3478835978835979,NotASI/FineTome-Llama3.2-1B-0929,2024-10-24T00-00-00.000000
0.32164554764797776,0.34011090573012936,0.01283987915407855,0.1428690159574468,0.3478835978835979,NotASI/FineTome-Llama3.2-1B-0929,2024-10-04T13-09-02.444653
0.43152230515535495,0.4953789279112754,0.052870090634441085,0.24368351063829788,0.36772486772486773,NotASI/FineTome-Llama3.2-3B-1002,2024-10-05T08-52-10.186876
0.43152230515535495,0.4953789279112754,0.052870090634441085,0.24368351063829788,0.36772486772486773,NotASI/FineTome-Llama3.2-3B-1002,2024-10-24T00-00-00.000000
0.43152230515535495,0.4953789279112754,0.052870090634441085,0.24368351063829788,0.36772486772486773,NotASI/FineTome-Llama3.2-3B-1002,2024-10-05T07-19-46.651384
0.45460857490019096,0.3844731977818854,0.017371601208459216,0.24858710106382978,0.4193121693121693,Tijmen2/cosmosage-v3,2024-10-24T00-00-00.000000
0.45460857490019096,0.3844731977818854,0.017371601208459216,0.24858710106382978,0.4193121693121693,Tijmen2/cosmosage-v3,2024-09-02T14-05-44.256847
0.5771567436208992,0.5804066543438078,0.19788519637462235,0.4095744680851064,0.39285714285714285,Nohobby/MS-Schisandra-22B-v0.1,2024-10-30T17-33-49.781434
0.4992188856101371,0.7024029574861368,0.08534743202416918,0.3625332446808511,0.37433862433862436,UKzExecution/LlamaExecutor-8B-3.0.5,2024-10-24T00-00-00.000000
0.4992188856101371,0.7024029574861368,0.08534743202416918,0.3625332446808511,0.37433862433862436,UKzExecution/LlamaExecutor-8B-3.0.5,2024-08-13T05-48-33.833062
0.5203957646241972,0.5009242144177449,0.11706948640483383,0.3631150265957447,0.3994708994708995,Nekochu/Luminia-8B-RP,2024-10-24T00-00-00.000000
0.5203957646241972,0.5009242144177449,0.11706948640483383,0.3631150265957447,0.3994708994708995,Nekochu/Luminia-8B-RP,2024-09-24T17-00-36.955831
0.4966151709772609,0.4029574861367837,0.0,0.33934507978723405,0.4642857142857143,Nekochu/Llama-3.1-8B-German-ORPO,2024-10-24T00-00-00.000000
0.4966151709772609,0.4029574861367837,0.0,0.33934507978723405,0.4642857142857143,Nekochu/Llama-3.1-8B-German-ORPO,2024-09-24T17-07-03.925941
0.5092865821905919,0.40850277264325324,0.04078549848942598,0.3414228723404255,0.42063492063492064,Nekochu/Llama-3.1-8B-french-DPO,2024-10-12T20-42-30.626858
0.5092865821905919,0.40850277264325324,0.04078549848942598,0.3414228723404255,0.42063492063492064,Nekochu/Llama-3.1-8B-french-DPO,2024-10-24T00-00-00.000000
0.40930394028814443,0.19408502772643252,0.01283987915407855,0.22149268617021275,0.39814814814814814,Nekochu/Luminia-13B-v3,2024-10-24T00-00-00.000000
0.40930394028814443,0.19408502772643252,0.01283987915407855,0.22149268617021275,0.39814814814814814,Nekochu/Luminia-13B-v3,2024-09-26T02-48-43.666888
0.30220447838916853,0.1977818853974122,0.0,0.11203457446808511,0.335978835978836,nbrahme/IndusQ,2024-10-24T00-00-00.000000
0.30220447838916853,0.1977818853974122,0.0,0.11203457446808511,0.335978835978836,nbrahme/IndusQ,2024-09-18T12-56-49.677585
0.284325637910085,0.10720887245841035,0.0,0.10696476063829788,0.3664021164021164,google/mt5-base,2024-10-24T00-00-00.000000
0.284325637910085,0.10720887245841035,0.0,0.10696476063829788,0.3664021164021164,google/mt5-base,2024-09-10T17-30-40.501113
0.5039055719493144,0.15711645101663585,0.0,0.23429188829787234,0.42063492063492064,google/flan-t5-xxl,2024-10-24T00-00-00.000000
0.5039055719493144,0.15711645101663585,0.0,0.23429188829787234,0.42063492063492064,google/flan-t5-xxl,2024-08-27T14-49-35.555117
0.3928137476132616,0.25508317929759705,0.05362537764350453,0.2604720744680851,0.37962962962962965,google/recurrentgemma-9b,2024-10-24T00-00-00.000000
0.3928137476132616,0.25508317929759705,0.05362537764350453,0.2604720744680851,0.37962962962962965,google/recurrentgemma-9b,2024-07-24T13-25-51.362080
0.3883006422496094,0.24953789279112754,0.04833836858006042,0.2608876329787234,0.3835978835978836,google/recurrentgemma-9b,2024-07-04T22-34-03.508539
0.28258982815483424,0.10720887245841035,0.0,0.10979055851063829,0.3505291005291005,google/switch-base-8,2024-10-24T00-00-00.000000
0.28258982815483424,0.10720887245841035,0.0,0.10979055851063829,0.3505291005291005,google/switch-base-8,2024-09-13T23-43-11.592920
0.2730428745009547,0.11460258780036968,0.0,0.11228390957446809,0.38492063492063494,google/mt5-small,2024-10-24T00-00-00.000000
0.2730428745009547,0.11460258780036968,0.0,0.11228390957446809,0.38492063492063494,google/mt5-small,2024-09-10T17-29-54.599662
0.33206040617948274,0.24214417744916822,0.015105740181268883,0.1402094414893617,0.3333333333333333,google/recurrentgemma-2b-it,2024-10-24T00-00-00.000000
0.3332754730081583,0.24214417744916822,0.017371601208459216,0.13971077127659576,0.33465608465608465,google/recurrentgemma-2b-it,2024-06-17T09-20-29.009413
0.33206040617948274,0.24214417744916822,0.015105740181268883,0.1402094414893617,0.3333333333333333,google/recurrentgemma-2b-it,2024-07-24T17-03-32.145088
0.36764450616212463,0.13493530499075784,0.02416918429003021,0.22165890957446807,0.42063492063492064,google/gemma-2-2b,2024-10-24T00-00-00.000000
0.36764450616212463,0.13493530499075784,0.02416918429003021,0.22165890957446807,0.42063492063492064,google/gemma-2-2b,2024-08-12T18-24-55.019762
0.362089914945322,0.13123844731977818,0.028700906344410877,0.21800199468085107,0.421957671957672,google/gemma-2-2b,2024-07-29T16-38-17.664954
0.35236938031591736,0.12754158964879853,0.0,0.13572140957446807,0.3664021164021164,google/flan-t5-base,2024-10-24T00-00-00.000000
0.35236938031591736,0.12754158964879853,0.0,0.13572140957446807,0.3664021164021164,google/flan-t5-base,2024-08-27T14-17-40.219947
0.3351848637389342,0.14972273567467653,0.027190332326283987,0.13655252659574468,0.3968253968253968,google/gemma-2b,2024-10-24T00-00-00.000000
0.3351848637389342,0.14972273567467653,0.027190332326283987,0.13655252659574468,0.3968253968253968,google/gemma-2b,2024-06-16T17-00-40.486001
0.30133657351154314,0.14972273567467653,0.0,0.11195146276595745,0.3783068783068783,google/mt5-xl,2024-10-24T00-00-00.000000
0.30133657351154314,0.14972273567467653,0.0,0.11195146276595745,0.3783068783068783,google/mt5-xl,2024-09-14T00-09-50.893784
0.597986460683909,0.7005545286506469,0.0022658610271903325,0.3875498670212766,0.4060846560846561,google/gemma-2-9b-it,2024-10-24T00-00-00.000000
0.597986460683909,0.7134935304990758,0.0015105740181268882,0.3874667553191489,0.4060846560846561,google/gemma-2-9b-it,2024-07-30T10-20-18.676565
0.597986460683909,0.7005545286506469,0.0022658610271903325,0.3875498670212766,0.4060846560846561,google/gemma-2-9b-it,2024-08-09T14-17-46.613344
0.6422496094428051,0.7634011090573013,0.006797583081570997,0.4451462765957447,0.4021164021164021,google/gemma-2-27b-it,2024-10-24T00-00-00.000000
0.6422496094428051,0.7634011090573013,0.006797583081570997,0.4451462765957447,0.4021164021164021,google/gemma-2-27b-it,2024-08-26T14-00-19.311199
0.562228779725742,0.19408502772643252,0.1487915407854985,0.4370844414893617,0.43915343915343913,google/gemma-2-27b,2024-10-24T00-00-00.000000
0.562228779725742,0.19408502772643252,0.1487915407854985,0.4370844414893617,0.43915343915343913,google/gemma-2-27b,2024-08-26T15-31-23.076577
0.41433778857837184,0.4713493530499076,0.0,0.2466755319148936,0.3716931216931217,google/gemma-2-2b-jpn-it,2024-10-24T00-00-00.000000
0.4221489324770005,0.4436229205175601,0.03474320241691843,0.2578125,0.3955026455026455,google/gemma-2-2b-jpn-it,2024-10-11T13-51-38.420715
0.41433778857837184,0.4713493530499076,0.0,0.2466755319148936,0.3716931216931217,google/gemma-2-2b-jpn-it,2024-10-15T15-21-39.173019
0.3318868252039576,0.1589648798521257,0.006042296072507553,0.1278257978723404,0.3862433862433862,google/codegemma-1.1-2b,2024-10-24T00-00-00.000000
0.3318868252039576,0.1589648798521257,0.006042296072507553,0.1278257978723404,0.3862433862433862,google/codegemma-1.1-2b,2024-08-13T09-01-51.651456
0.5026905051206387,0.18114602587800369,0.0015105740181268882,0.24933510638297873,0.3835978835978836,google/flan-ul2,2024-10-24T00-00-00.000000
0.5026905051206387,0.18114602587800369,0.0015105740181268882,0.24933510638297873,0.3835978835978836,google/flan-ul2,2024-08-27T20-47-54.348183
0.41624717930914773,0.5101663585951941,0.0007552870090634441,0.25498670212765956,0.3915343915343915,google/gemma-2-2b-it,2024-07-29T16-25-50.870458
0.32615865301162994,0.09981515711645102,0.0,0.1233377659574468,0.4113756613756614,google/flan-t5-small,2024-10-24T00-00-00.000000
0.32615865301162994,0.09981515711645102,0.0,0.1233377659574468,0.4113756613756614,google/flan-t5-small,2024-07-25T13-07-46.663876
0.4513105363652144,0.16081330868761554,0.0007552870090634441,0.21417885638297873,0.42063492063492064,google/flan-t5-xl,2024-10-24T00-00-00.000000
0.4513105363652144,0.16081330868761554,0.0007552870090634441,0.21417885638297873,0.42063492063492064,google/flan-t5-xl,2024-08-12T12-37-46.067676
0.45061621246311406,0.1645101663585952,0.0007552870090634441,0.21467752659574468,0.4166666666666667,google/flan-t5-xl,2024-08-12T12-27-04.993153
0.2928311057108141,0.18853974121996303,0.0,0.10887632978723404,0.36772486772486773,google/mt5-xxl,2024-10-24T00-00-00.000000
0.2928311057108141,0.18853974121996303,0.0,0.10887632978723404,0.36772486772486773,google/mt5-xxl,2024-09-14T01-09-13.515041
0.5374067002256553,0.14417744916820702,0.11782477341389729,0.4103224734042553,0.44576719576719576,google/gemma-2-9b,2024-10-24T00-00-00.000000
0.5374067002256553,0.14417744916820702,0.11782477341389729,0.4103224734042553,0.44576719576719576,google/gemma-2-9b,2024-08-09T14-34-35.594018
0.5374067002256553,0.15526802218114602,0.11404833836858005,0.40965757978723405,0.44576719576719576,google/gemma-2-9b,2024-07-30T10-29-59.664386
0.3903836139559104,0.4454713493530499,0.03172205438066465,0.2583942819148936,0.421957671957672,google/gemma-1.1-7b-it,2024-10-24T00-00-00.000000
0.3903836139559104,0.4454713493530499,0.03172205438066465,0.2583942819148936,0.421957671957672,google/gemma-1.1-7b-it,2024-06-17T09-03-42.777636
0.31227217496962334,0.21072088724584104,0.004531722054380665,0.13530585106382978,0.3333333333333333,google/gemma-2b-it,2024-06-17T08-43-14.105632
0.31227217496962334,0.21072088724584104,0.004531722054380665,0.13530585106382978,0.3333333333333333,google/gemma-2b-it,2024-10-24T00-00-00.000000
0.2759937510848811,0.12384473197781885,0.0,0.10779587765957446,0.3373015873015873,google/umt5-base,2024-10-24T00-00-00.000000
0.2759937510848811,0.12384473197781885,0.0,0.10779587765957446,0.3373015873015873,google/umt5-base,2024-09-12T00-10-19.031769
0.31730602325985074,0.23290203327171904,0.015861027190332326,0.11760305851063829,0.3439153439153439,google/recurrentgemma-2b,2024-10-24T00-00-00.000000
0.31886825203957647,0.23105360443622922,0.01661631419939577,0.11793550531914894,0.3425925925925926,google/recurrentgemma-2b,2024-06-21T13-28-00.899692
0.31730602325985074,0.23290203327171904,0.015861027190332326,0.11760305851063829,0.3439153439153439,google/recurrentgemma-2b,2024-07-24T17-34-01.975292
0.4339524388127061,0.2033271719038817,0.06419939577039276,0.2947972074468085,0.4060846560846561,google/gemma-7b,2024-10-24T00-00-00.000000
0.4339524388127061,0.2033271719038817,0.06419939577039276,0.2947972074468085,0.4060846560846561,google/gemma-7b,2024-06-17T11-22-26.908167
0.3619163339697969,0.32162661737523107,0.015861027190332326,0.16946476063829788,0.42592592592592593,google/gemma-7b-it,2024-10-24T00-00-00.000000
0.3619163339697969,0.32162661737523107,0.015861027190332326,0.16946476063829788,0.42592592592592593,google/gemma-7b-it,2024-06-16T16-48-56.497498
0.4342996007637563,0.43253234750462105,0.06042296072507553,0.2843251329787234,0.4365079365079365,google/recurrentgemma-9b-it,2024-10-24T00-00-00.000000
0.4342996007637563,0.43253234750462105,0.06042296072507553,0.2843251329787234,0.4365079365079365,google/recurrentgemma-9b-it,2024-07-24T17-27-53.790006
0.4270091997917028,0.43253234750462105,0.0075528700906344415,0.25772938829787234,0.43783068783068785,google/recurrentgemma-9b-it,2024-07-05T20-12-40.169257
0.4120812358965457,0.16081330868761554,0.0,0.17087765957446807,0.4074074074074074,google/flan-t5-large,2024-10-24T00-00-00.000000
0.4120812358965457,0.16081330868761554,0.0,0.17087765957446807,0.4074074074074074,google/flan-t5-large,2024-08-27T14-20-13.004901
0.3155702135045999,0.2513863216266174,0.0015105740181268882,0.14835438829787234,0.3386243386243386,google/gemma-1.1-2b-it,2024-06-17T09-00-56.334963
0.3155702135045999,0.2513863216266174,0.0015105740181268882,0.14835438829787234,0.3386243386243386,google/gemma-1.1-2b-it,2024-10-24T00-00-00.000000
0.52629751779205,0.30868761552680224,0.1042296072507553,0.3562167553191489,0.4166666666666667,nbeerbower/mistral-nemo-gutenberg-12B,2024-10-24T00-00-00.000000
0.52629751779205,0.30868761552680224,0.1042296072507553,0.3562167553191489,0.4166666666666667,nbeerbower/mistral-nemo-gutenberg-12B,2024-09-03T12-40-16.612802
0.5361916333969797,0.17744916820702403,0.11706948640483383,0.35713098404255317,0.40343915343915343,nbeerbower/Lyra4-Gutenberg-12B,2024-10-24T00-00-00.000000
0.5361916333969797,0.17744916820702403,0.11706948640483383,0.35713098404255317,0.40343915343915343,nbeerbower/Lyra4-Gutenberg-12B,2024-09-14T00-39-50.870209
0.49609442805068565,0.6358595194085028,0.06268882175226587,0.35006648936170215,0.4166666666666667,nbeerbower/mistral-nemo-bophades-12B,2024-10-24T00-00-00.000000
0.49609442805068565,0.6358595194085028,0.06268882175226587,0.35006648936170215,0.4166666666666667,nbeerbower/mistral-nemo-bophades-12B,2024-09-05T02-27-00.361172
0.3784065266446797,0.2476894639556377,0.0,0.19822140957446807,0.3716931216931217,nbeerbower/gemma2-gutenberg-27B,2024-10-24T00-00-00.000000
0.3784065266446797,0.2476894639556377,0.0,0.19822140957446807,0.3716931216931217,nbeerbower/gemma2-gutenberg-27B,2024-09-30T00-44-40.185741
0.5858357923971532,0.6728280961182994,0.03474320241691843,0.41273271276595747,0.4603174603174603,nbeerbower/Gemma2-Gutenberg-Doppel-9B,2024-10-02T02-10-48.497344
0.5858357923971532,0.6728280961182994,0.03474320241691843,0.41273271276595747,0.4603174603174603,nbeerbower/Gemma2-Gutenberg-Doppel-9B,2024-10-24T00-00-00.000000
0.4948793612220101,0.29944547134935307,0.05664652567975831,0.29928523936170215,0.46164021164021163,nbeerbower/Hermes2-Gutenberg2-Mistral-7B,2024-10-02T01-22-35.817848
0.4948793612220101,0.29944547134935307,0.05664652567975831,0.29928523936170215,0.46164021164021163,nbeerbower/Hermes2-Gutenberg2-Mistral-7B,2024-10-24T00-00-00.000000
0.593820517271307,0.26062846580406657,0.014350453172205438,0.4192154255319149,0.458994708994709,nbeerbower/gemma2-gutenberg-9B,2024-10-24T00-00-00.000000
0.593820517271307,0.26062846580406657,0.014350453172205438,0.4192154255319149,0.458994708994709,nbeerbower/gemma2-gutenberg-9B,2024-08-12T22-31-28.823844
0.4856795695191807,0.43807763401109057,0.0634441087613293,0.3346908244680851,0.38756613756613756,nbeerbower/llama3.1-cc-8B,2024-10-24T00-00-00.000000
0.4856795695191807,0.43807763401109057,0.0634441087613293,0.3346908244680851,0.38756613756613756,nbeerbower/llama3.1-cc-8B,2024-09-14T17-43-30.107807
0.5459121680263843,0.24029574861367836,0.11027190332326284,0.3680186170212766,0.42857142857142855,nbeerbower/Gutensuppe-mistral-nemo-12B,2024-10-24T00-00-00.000000
0.5459121680263843,0.24029574861367836,0.11027190332326284,0.3680186170212766,0.42857142857142855,nbeerbower/Gutensuppe-mistral-nemo-12B,2024-09-03T13-15-04.026140
